Name,SMILES
AGRO100,[H][C@]1(O)C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)O[C@@]1([H])C[C@@]([H])(O[C@]1([H])COP(O)(=O)OC1([H])CC([H])(OC1([H])CO)N1C=NC2=C1NC(=N)N=C2O)N1C=NC2=C1NC(=N)N=C2O)N1C=C(C)C(O)=NC1=O)N1C=NC2=C1NC(=N)N=C2O)N1C=NC2=C1NC(=N)N=C2O)N1C=C(C)C(O)=NC1=O)N1C=NC2=C1NC(=N)N=C2O)N1C=NC2=C1NC(=N)N=C2O)N1C=C(C)C(O)=NC1=O)N1C=NC2=C1NC(=N)N=C2O)N1C=NC2=C1NC(=N)N=C2O)N1C=C(C)C(O)=NC1=O)N1C=C(C)C(O)=NC1=O)N1C=NC2=C1NC(=N)N=C2O)N1C=C(C)C(O)=NC1=O)N1C=NC2=C1NC(=N)N=C2O)N1C=NC2=C1NC(=N)N=C2O)N1C=C(C)C(O)=NC1=O)N1C=NC2=C1NC(=N)N=C2O)N1C=NC2=C1NC(=N)N=C2O)N1C=C(C)C(O)=NC1=O)N1C=NC2=C1NC(=N)N=C2O)N1C=NC2=C1NC(=N)N=C2O)N1C=C(C)C(O)=NC1=O)N1C=NC2=C1NC(=N)N=C2O)N1C=NC2=C1NC(=N)N=C2O
AICA ribonucleotide,NC(=O)C1=C(N)N(C=N1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
AIM-102,N[C@H](CC1CCCCC1)C(=O)N[C@H](CCC(O)=O)C(=O)NCC(O)=O
AIT-034,O=C(CCN1C=NC2=C1NC=NC2=O)NCCCN1CCCC1=O
Ajmaline,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)C5=CC=CC=C5[C@]44C[C@@H](C2[C@H]4O)N3[C@@H]1O
Ajulemic acid,[H][C@@]12CC(=CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC)C(O)=O
AK106-001616,CN1N=CC2=C1C=CC(=C2)C1=C(OC2CC3=C(C2)C=CC=C3)C(N)=CC(CCC(O)=O)=C1
AKI-001,CCN1C(=O)C(C)(C)C2=CC3=C(C=C12)C1=C(N3)C2=NNC(C)=C2CCC1
AKN-028,NC1=C(NC2=CC=C3NC=CC3=C2)N=C(C=N1)C1=CC=NC=C1
AL-4623,CCN[C@H]1CN(CCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
"Al-6619, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Hydroxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]",NS(=O)(=O)C1=CC2=C(S1)S(=O)(=O)N(C(CN1CCOCC1)=C2)C1=CC(O)=CC=C1
"Al-6629, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]",COC1=CC=CC(=C1)N1C(CN2CCOCC2)=CC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O
AL5300,[H][C@]1(O)CN(CC2=CC=CS2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
AL5424,[H][C@]1(O)CN(C2=CC=C(OC)C=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
AL5927,COC1=CC=C(CNS(=O)(=O)C2=CC=C(S2)S(N)(=O)=O)C=C1
AL6528,COC1=CC(=CC=C1)N1C=CC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O
AL7089A,CN[C@H]1CN(C2=CC(OC)=CC=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
AL7099A,CN[C@@H]1CN(C2=CC(OC)=CC=C2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O
AL7182,COC1=CC(=CC=C1)N1CCC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O
Ala-geninthiocin,C\C=C1/NC(=O)[C@@H](NC(=O)C2=CSC(=N2)C2=CC=C(N=C2C2=COC(=N2)C(=C)NC(=O)C(=C)NC(=O)C2=C(C)OC(=N2)C(=C)NC(=O)[C@@H](NC(=O)C(=C)NC(=O)C2=COC1=N2)C(C)(C)O)C(=O)NC(=C)C(=O)N[C@@H](C)C(N)=O)[C@H](C)O
Alagebrium,CC1=C(C)[N+](CC(=O)C2=CC=CC=C2)=CS1
Alamifovir,COC1=CC=C(SC2=C3N=CN(CCOCP(=O)(OCC(F)(F)F)OCC(F)(F)F)C3=NC(N)=N2)C=C1
Alanine,C[C@H](N)C(O)=O
Alanosine,N[C@@H](CN(O)N=O)C(O)=O
Alanyl glutamine,C[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(O)=O
Alaproclate,CC(N)C(=O)OC(C)(C)CC1=CC=C(Cl)C=C1
Alatrofloxacin,[H][C@@]12CN(C[C@]1([H])[C@H]2NC(=O)[C@H](C)NC(=O)[C@H](C)N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=CC=C(F)C=C1F)C(O)=O
Albaconazole,C[C@@H](N1C=NC2=CC(Cl)=CC=C2C1=O)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Albendazole,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2
Albendazole oxide,CCCS(=O)C1=CC=C2NC(NC(=O)OC)=NC2=C1
Albuvirtide,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(C)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCCCNC(=O)COCCOCCNC(=O)CCN1C(=O)C=CC1=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(N)=O
Alcaftadine,CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12
Alclofenac,OC(=O)CC1=CC(Cl)=C(OCC=C)C=C1
Alclometasone,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])[C@H](Cl)CC2=CC(=O)C=C[C@]12C
Alcloxa,[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-].NC(=O)NC1NC(=O)[N-]C1=O
Alcuronium,[H][C@@]12C[C@@]3([H])\C(C[N@+]1(CC=C)CC[C@@]21C2=C(C=CC=C2)N2\C=C4/[C@]5([H])N(\C=C3/[C@@]12[H])C1=C(C=CC=C1)[C@@]51CC[N@@+]2(CC=C)C\C(=C\CO)[C@]4([H])C[C@@]12[H])=C/CO
Aldosterone,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@H](O)C[C@]12C=O)C(=O)CO
Aldoxorubicin,COC1=C2C(=O)C3=C(O)C4=C(C[C@](O)(C[C@@H]4O[C@H]4C[C@H](N)[C@H](O)[C@H](C)O4)C(\CO)=N\NC(=O)CCCCCN4C(=O)C=CC4=O)C(O)=C3C(=O)C2=CC=C1
Alectinib,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=CC=C(C=C3N1)C#N)C2=O
Aleglitazar,CO[C@@H](CC1=CC=C(OCCC2=C(C)OC(=N2)C2=CC=CC=C2)C2=C1SC=C2)C(O)=O
Alendronic acid,NCCCC(O)(P(O)(O)=O)P(O)(O)=O
Aleplasinin,CC1=CC=CC(=C1)C1=CC=C2N(CC3=CC=C(C=C3)C(C)(C)C)C=C(C(=O)C(O)=O)C2=C1
Alethine,NCCC(=O)NCCSSCCNC(=O)CCN
Alfacalcidol,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C
Alfaxalone,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C(=O)C[C@]12C)C(C)=O
Alfentanil,CCN1N=NN(CCN2CCC(COC)(CC2)N(C(=O)CC)C2=CC=CC=C2)C1=O
Alflutinib,CN(C)CCN(C)C1=NC(OCC(F)(F)F)=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C1NC(=O)C=C
Alfuzosin,COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N(C)CCCNC(=O)C1CCCO1
Algestone acetophenide,[H][C@@]12C[C@H]3O[C@](C)(O[C@@]3(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C)C1=CC=CC=C1
Alimemazine,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12
Alisertib,COC1=CC(NC2=NC=C3CN=C(C4=CC(Cl)=CC=C4C3=N2)C2=C(OC)C=CC=C2F)=CC=C1C(O)=O
Aliskiren,COCCCOC1=C(OC)C=CC(C[C@@H](C[C@H](N)[C@@H](O)C[C@@H](C(C)C)C(=O)NCC(C)(C)C(N)=O)C(C)C)=C1
Alisporivir,CC[C@@H]1NC(=O)[C@H]([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(CC)C(=O)[C@@H](C)N(C)C1=O)C(C)C
Alitretinoin,C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C(O)=O
Alizapride,COC1=CC2=NNN=C2C=C1C(=O)NCC1CCCN1CC=C
ALK-4290,CN(C)C(=O)C1=CC(NC(=O)[C@H]2CCC(=O)N2C2CCN(CC3=CC=C(Cl)C(C)=C3)CC2)=NC(C)=C1
Allantoate,NC(=O)NC(NC(N)=O)C([O-])=O
Allantoin,NC(=O)NC1NC(=O)NC1=O
Allicin,C=CCSS(=O)CC=C
Allobarbital,C=CCC1(CC=C)C(=O)NC(=O)NC1=O
Alloin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1C2=CC=CC(O)=C2C(=O)C2=C1C=C(CO)C=C2O
Allolactose,OC[C@H]1O[C@@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O
Allopurinol,OC1=NC=NC2=C1C=NN2
Allosamidin,CN(C)C1=N[C@@H]2[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4NC(C)=O)[C@@H](O)[C@H]3NC(C)=O)[C@@H](CO)[C@@H]2O1
Allosamizoline,[H][C@]1(O)[C@]([H])(O)[C@@]2([H])N=C(O[C@@]2([H])[C@]1([H])CO)N(C)C
Allyl-{4-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-but-2-Enyl}-Methyl-Amine,CN(CC=C)C\C=C\COC1=CC2=C(C=C1)C(=CO2)C1=CC=C(Br)C=C1
Allyl-{6-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-Hexyl-}-Methyl-Amin,CN(CCCCCCOC1=CC=C2C(OC=C2C2=CC=C(Br)C=C2)=C1)CC=C
Allylestrenol,[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
Allylprodine,CCC(=O)OC1(CCN(C)CC1CC=C)C1=CC=CC=C1
Allysine,[H]C(=O)CCC[C@H](N)C(O)=O
Almasilate,O.[Mg++].[Al+3].[Al+3].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-]
Alminoprofen,CC(C(O)=O)C1=CC=C(NCC(C)=C)C=C1
Almitrine,FC1=CC=C(C=C1)C(N1CCN(CC1)C1=NC(NCC=C)=NC(NCC=C)=N1)C1=CC=C(F)C=C1
Almorexant,CNC(=O)[C@H](N1CCC2=CC(OC)=C(OC)C=C2[C@@H]1CCC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
Almotriptan,CN(C)CCC1=CNC2=C1C=C(CS(=O)(=O)N1CCCC1)C=C2
Alobresib,CC1=C(C(C)=NO1)C1=CC(=C2N=C(NC2=C1)C1CC1)C(O)(C1=CC=CC=N1)C1=NC=CC=C1
Alogliptin,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O
Aloglutamol,NC(CO)(CO)CO.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O[Al](O)O
Alosetron,CN1C2=C(C3=CC=CC=C13)C(=O)N(CC1=C(C)NC=N1)CC2
Alovudine,CC1=CN([C@H]2C[C@H](F)[C@@H](CO)O2)C(=O)NC1=O
Alovudine F-18,CC1=CN([C@H]2C[C@H]([18F])[C@@H](CO)O2)C(=O)NC1=O
Aloxiprin,[O--].[O--].[O--].[Al+3].[Al+3].CC(=O)OC1=CC=CC=C1C(O)=O
Alpelisib,CC1=C(SC(NC(=O)N2CCC[C@H]2C(N)=O)=N1)C1=CC(=NC=C1)C(C)(C)C(F)(F)F
"ALPHA-(2,6-DICHLOROPHENYL)-ALPHA-(2-ACETYL-5-METHYLANILINO)ACETAMIDE",[H][C@@](NC1=C(C=CC(C)=C1)C(C)=O)(C(N)=O)C1=C(Cl)C=CC=C1Cl
Alpha-Adenosine Monophosphate,[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=NC=NC(N)=C23)[C@]([H])(O)[C@]1([H])O
Alpha-Amino-2-Indanacetic Acid,[H][C@@](N)(C1CC2=CC=CC=C2C1)C(O)=O
Alpha-Aminobutyric Acid,CC[C@@H](N)C(O)=O
alpha-Amyl cinnamaldehyde,CCCCC\C(C=O)=C\C1=CC=CC=C1
alpha-Arbutin,OC[C@H]1O[C@H](OC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
Alpha-Benzyl-Aminobenzyl-Phosphonic Acid,[H][C@](NCC1=CC=CC=C1)(C1=CC=CC=C1)P(O)(O)=O
alpha-Carotene,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C
alpha-Conotoxin VC 1.1,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC2=CNC=N2)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)CN)C(=O)N[C@@H](CSSC[C@H](NC1=O)C(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(O)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)N2
Alpha-Cyclodextrin (Cyclohexa-Amylose),[H][C@]1(CO)O[C@]2([H])O[C@]3([H])[C@@]([H])(CO)O[C@]([H])(O[C@]4([H])[C@@]([H])(CO)O[C@]([H])(O[C@]5([H])[C@@]([H])(CO)O[C@]([H])(O[C@]6([H])[C@@]([H])(CO)O[C@]([H])(O[C@]7([H])[C@@]([H])(CO)O[C@]([H])(O[C@@]1([H])[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]7([H])O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O
alpha-D-arabinofuranose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H]1O
alpha-D-Fucopyranose,C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
Alpha-D-Galactose-1-Phosphate,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@H]1O
alpha-D-galacturonic acid,O[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O
alpha-D-glucopyranosyl-2-carboxylic acid amide,[H]N([H])C(=O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
"Alpha-D-Glucose 1,6-Bisphosphate",O[C@H]1[C@H](O)[C@@H](COP(O)(O)=O)O[C@H](OP(O)(O)=O)[C@@H]1O
alpha-D-glucose 6-phosphate,O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O
alpha-D-glucose-1-phosphate,OC[C@H]1O[C@H](OP(O)(O)=O)[C@H](O)[C@@H](O)[C@@H]1O
Alpha-D-Glucose-1-Phosphate-6-Vanadate,O[C@@H]1[C@@H](O)[C@H](CO[V](O)(=O)=O)O[C@H](OP(O)(O)=O)[C@H]1O
alpha-D-mannose 6-phosphate,O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@@H]1O
alpha-D-quinovopyranose,[H][C@]1(C)O[C@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
alpha-D-Xylopyranose,O[C@@H]1CO[C@H](O)[C@H](O)[C@H]1O
alpha-Fluoro-carboxymethyldethia coenzyme A complex,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CC[C@@H](F)C(O)=O)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1
ALPHA-HYDROXYFARNESYLPHOSPHONIC ACID,[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)C[C@@]([H])(O)P(O)(O)=O
alpha-Hydroxylinoleic acid,CCCCC\C=C/C\C=C/CCCCCCC(O)C(O)=O
alpha-Keto-beta-methylvaleric acid,CCC(C)C(=O)C(O)=O
alpha-Keto-isoleucine,CC[C@H](C)C(=O)C(O)=O
alpha-Ketoisocaproic acid,CC(C)CC(=O)C(O)=O
alpha-Ketoisovalerate,CC(C)C(=O)C(O)=O
Alpha-L-Arabinose,OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O
alpha-L-fucose,C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O
alpha-L-iduronic acid,[H][C@@]1(O)O[C@@]([H])(C(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O
alpha-L-methyl-fucose,CO[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O
alpha-Linolenic acid,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O
alpha-maltotriose,[H][C@]1(O)O[C@]([H])(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O
alpha-Methyl-2-hydroxy-4-diethylaminocinnamic acid,CCN(CC)C1=CC(O)=C(\C=C(/C)C(O)=O)C=C1
Alpha-Methyl-N-Acetyl-D-Glucosamine,[H][C@]1(CO)O[C@@]([H])(OC)[C@]([H])(NC(C)=O)[C@@]([H])(O)[C@]1([H])O
Alpha-Methylene Adenosine Monophosphate,[H][C@]1(COP(C)(O)=O)O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
Alpha-Methylisocitric Acid,C[C@@](O)([C@H](CC(O)=O)C(O)=O)C(O)=O
alpha-Methylleucine,CC(C)C[C@](C)(N)C(O)=O
alpha-methylthiofentanyl,CCC(=O)N(C1CCN(CC1)C(C)CC1=CC=CS1)C1=CC=CC=C1
alpha-N-Acetyl-D-galactosamine,CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O
Alpha-N-Dichloroacetyl-P-Aminophenylserinol,[H][C@](CO)(NC(=O)C(Cl)Cl)[C@]([H])(O)C1=CC=C(N)C=C1
alpha-Naphthoflavone,O=C1C=C(OC2=C1C=CC1=C2C=CC=C1)C1=CC=CC=C1
alpha-Pinene,CC1=CCC2CC1C2(C)C
alpha-Pyrrolidinononanophenone,CCCCCCCC(N1CCCC1)C(=O)C1=CC=CC=C1
Alpha-Ribazole-5'-Phosphate,CC1=CC2=C(C=C1C)N(C=N2)[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
Alpha-Ribazole-5'-Phosphate Derivative,[H][C@]1(COP(O)(O)=O)O[C@]([H])(N2C=NC3=CC=CC=C23)[C@]([H])(O)[C@]1([H])O
alpha-Tocopherol succinate,[H][C@@](C)(CCCC(C)C)CCC[C@@]([H])(C)CCC[C@]1(C)CCC2=C(C)C(OC(=O)CCC(O)=O)=C(C)C(C)=C2O1
"alpha,alpha-Dibromo-D-camphor",CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2(Br)Br
"alpha,beta-Dehydroaminobutyric acid",C\C=C(/N)C(O)=O
"alpha,beta-Methyleneadenosine 5'-triphosphate",NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)CP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O
Alphacetylmethadol,CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
Alphameprodine,CC[C@H]1CN(C)CC[C@]1(OC(=O)CC)C1=CC=CC=C1
Alphamethadol,CC[C@@H](O)C(C[C@@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
Alphaprodine,CCC(=O)O[C@]1(CCN(C)C[C@H]1C)C1=CC=CC=C1
Alprazolam,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12
Alprenolol,CC(C)NCC(O)COC1=CC=CC=C1CC=C
Alprostadil,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O
Alrestatin,OC(=O)CN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23
Alsterpaullone,[O-][N+](=O)C1=CC2=C(NC3=C2CC(=O)NC2=C3C=CC=C2)C=C1
ALT-2074,CC1(C)CN[Se]C2=CC=CC=C12
Altrenogest,[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H]
Altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C
Altropane,[H][C@]12CC[C@]([H])([C@H]([C@H](C1)C1=CC=C(F)C=C1)C(=O)OC)N2C\C=C\I
Altropane I-123,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@@H]1C1=CC=C(F)C=C1)N2C\C=C\[123I]
Aluminium,[Al]
Aluminium acetoacetate,[Al+3].CC(=O)CC([O-])=O.CC(=O)CC([O-])=O.CC(=O)CC([O-])=O
Aluminium acetotartrate,[Al+3].CC([O-])=O.O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
Aluminium clofibrate,[OH-].[Al+3].CC(C)(OC1=CC=C(Cl)C=C1)C([O-])=O.CC(C)(OC1=CC=C(Cl)C=C1)C([O-])=O
Aluminium glycinate,O.[OH-].[OH-].[Al+3].NCC([O-])=O
Aluminium monostearate,CCCCCCCCCCCCCCCCCC(=O)O[Al](O)O
Aluminium nicotinate,[Al+3].[O-]C(=O)C1=CN=CC=C1.[O-]C(=O)C1=CN=CC=C1.[O-]C(=O)C1=CN=CC=C1
Aluminium phosphate,[Al+3].[O-]P([O-])([O-])=O
Aluminium tristearate,[Al+3].CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCC([O-])=O
Aluminum acetate,[Al+3].CC([O-])=O.CC([O-])=O.CC([O-])=O
Aluminum cation,[Al+3]
Aluminum chloride,Cl[Al](Cl)Cl
Aluminum chlorohydrate,O.[OH-].[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-]
Aluminum hydroxide,[OH-].[OH-].[OH-].[Al+3]
Aluminum oxide,[O--].[O--].[O--].[Al+3].[Al+3]
Aluminum subacetate,CC(=O)O[Al](O)OC(C)=O
Aluminum sulfate,[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O
Aluminum zirconium octachlorohydrex gly,O.O.[Al+3].[Cl-].[Zr+4].NCC([O-])=O
Alvelestat,CN1N=CC=C1C1=C(C)N(C2=CC=CC(=C2)C(F)(F)F)C(=O)C(=C1)C(=O)NCC1=NC=C(C=C1)S(C)(=O)=O
Alverine,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1
Alvespimycin,CO[C@H]1C[C@H](C)CC2=C(NCCN(C)C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O
